log_id,user_id,char_id,route_id,status,actual_profit,created_at
L02829,U0015,C001,R03,Completed,750,2026-04-11 16:00:00
L02830,U0053,C002,R01,Completed,1875,2026-04-15 04:00:00
L02831,U0050,C002,R01,Completed,1875,2026-04-28 17:00:00
L02832,U0090,C001,R02,Completed,1200,2026-04-20 10:00:00
L02833,U0014,C001,R02,Completed,1200,2026-04-22 15:00:00
L02834,U0077,C002,R01,Completed,1875,2026-04-20 23:00:00
L02835,U0047,C004,R03,Completed,575,2026-04-08 06:00:00
L02836,U0044,C003,R01,Completed,1575,2026-04-30 12:00:00
L02837,U0082,C001,R02,Completed,1200,2026-04-05 08:00:00
L02838,U0082,C002,R01,Completed,1875,2026-04-30 16:00:00
L02839,U0083,C004,R01,Completed,1724,2026-04-09 23:00:00
L02840,U0078,C001,R02,Completed,1200,2026-04-11 20:00:00
L02841,U0006,C002,R03,Completed,625,2026-04-12 18:00:00
L02842,U0011,C003,R01,Completed,1575,2026-04-25 06:00:00
L02843,U0053,C003,R03,Completed,525,2026-04-01 13:00:00
L02844,U0006,C002,R03,Completed,625,2026-04-15 08:00:00
L02845,U0062,C001,R03,Completed,750,2026-04-06 06:00:00
L02846,U0059,C002,R03,Completed,625,2026-04-06 18:00:00
L02847,U0095,C004,R01,Completed,1724,2026-04-29 08:00:00
L02848,U0002,C004,R02,Completed,919,2026-04-09 15:00:00
L02849,U0050,C003,R01,Completed,1575,2026-04-20 06:00:00
L02850,U0084,C003,R02,Failed,0,2026-04-06 04:00:00
L02851,U0100,C003,R02,Failed,0,2026-04-27 03:00:00
L02852,U0024,C004,R03,Completed,575,2026-04-07 00:00:00
L02853,U0073,C003,R02,Completed,840,2026-04-28 03:00:00
L02854,U0075,C003,R01,Completed,1575,2026-04-30 16:00:00
L02855,U0047,C003,R03,Completed,525,2026-04-24 09:00:00
L02856,U0027,C002,R03,Completed,625,2026-04-09 08:00:00
L02857,U0046,C001,R03,Completed,750,2026-04-21 19:00:00
L02858,U0053,C003,R01,Completed,1575,2026-04-26 00:00:00
L02859,U0004,C003,R01,Completed,1575,2026-04-10 20:00:00
L02860,U0045,C001,R03,Completed,750,2026-04-15 14:00:00
L02861,U0073,C002,R03,Failed,0,2026-04-29 00:00:00
L02862,U0071,C004,R01,Completed,1724,2026-04-24 06:00:00
L02863,U0049,C003,R02,Completed,840,2026-04-08 09:00:00
L02864,U0034,C002,R03,Completed,625,2026-04-16 11:00:00
L02865,U0061,C001,R01,Completed,2250,2026-04-28 01:00:00
L02866,U0096,C001,R01,Failed,0,2026-04-22 23:00:00
L02867,U0084,C001,R03,Completed,750,2026-04-15 11:00:00
L02868,U0067,C001,R02,Failed,0,2026-04-29 07:00:00
L02869,U0074,C001,R02,Completed,1200,2026-04-02 09:00:00
L02870,U0039,C002,R02,Failed,0,2026-04-09 00:00:00
L02871,U0089,C001,R02,Completed,1200,2026-04-08 05:00:00
L02872,U0012,C003,R03,Completed,525,2026-04-06 13:00:00
L02873,U0100,C002,R02,Completed,1000,2026-04-10 07:00:00
L02874,U0096,C001,R03,Completed,750,2026-04-05 23:00:00
L02875,U0060,C004,R02,Completed,919,2026-04-21 20:00:00
L02876,U0065,C002,R02,Completed,1000,2026-04-07 14:00:00
L02877,U0047,C004,R03,Completed,575,2026-04-07 06:00:00
L02878,U0055,C004,R03,Completed,575,2026-04-20 00:00:00
L02879,U0059,C001,R02,Failed,0,2026-04-10 12:00:00
L02880,U0063,C004,R01,Completed,1724,2026-04-10 11:00:00
L02881,U0050,C004,R01,Completed,1724,2026-04-27 02:00:00
L02882,U0027,C003,R01,Completed,1575,2026-04-10 21:00:00
L02883,U0087,C004,R03,Completed,575,2026-04-11 07:00:00
L02884,U0017,C002,R01,Completed,1875,2026-04-18 08:00:00
L02885,U0012,C004,R01,Completed,1724,2026-04-17 17:00:00
L02886,U0099,C002,R03,Completed,625,2026-04-23 18:00:00
L02887,U0069,C001,R01,Completed,2250,2026-04-29 02:00:00
L02888,U0035,C004,R03,Completed,575,2026-04-04 02:00:00
L02889,U0055,C003,R01,Completed,1575,2026-04-21 11:00:00
L02890,U0010,C002,R02,Completed,1000,2026-04-18 17:00:00
L02891,U0020,C001,R02,Completed,1200,2026-04-14 01:00:00
L02892,U0003,C001,R01,Completed,2250,2026-04-23 03:00:00
L02893,U0071,C001,R02,Completed,1200,2026-04-22 02:00:00
L02894,U0031,C002,R03,Completed,625,2026-04-29 01:00:00
L02895,U0065,C003,R02,Completed,840,2026-04-15 20:00:00
L02896,U0031,C002,R01,Completed,1875,2026-04-30 08:00:00
L02897,U0048,C002,R01,Completed,1875,2026-04-25 10:00:00
L02898,U0039,C004,R03,Completed,575,2026-04-17 06:00:00
L02899,U0069,C002,R01,Completed,1875,2026-04-03 04:00:00
L02900,U0094,C001,R02,Completed,1200,2026-04-26 09:00:00
L02901,U0022,C004,R02,Completed,919,2026-04-24 11:00:00
L02902,U0053,C004,R01,Completed,1724,2026-04-08 22:00:00
L02903,U0068,C001,R02,Completed,1200,2026-04-02 15:00:00
L02904,U0073,C002,R03,Failed,0,2026-04-04 23:00:00
L02905,U0015,C004,R01,Completed,1724,2026-04-27 16:00:00
L02906,U0005,C001,R02,Completed,1200,2026-04-23 18:00:00
L02907,U0004,C004,R01,Completed,1724,2026-04-18 11:00:00
L02908,U0024,C004,R03,Completed,575,2026-04-14 06:00:00
L02909,U0095,C002,R02,Completed,1000,2026-04-13 06:00:00
L02910,U0048,C001,R01,Completed,2250,2026-04-06 01:00:00
L02911,U0001,C003,R01,Completed,1575,2026-04-25 14:00:00
L02912,U0036,C003,R02,Completed,840,2026-04-04 02:00:00
L02913,U0079,C002,R02,Completed,1000,2026-04-15 08:00:00
L02914,U0056,C001,R02,Completed,1200,2026-04-15 11:00:00
L02915,U0090,C002,R03,Completed,625,2026-04-01 12:00:00
L02916,U0097,C003,R02,Completed,840,2026-04-30 04:00:00
L02917,U0058,C001,R01,Failed,0,2026-04-08 15:00:00
L02918,U0046,C004,R01,Failed,0,2026-04-02 13:00:00
L02919,U0069,C004,R01,Completed,1724,2026-04-23 15:00:00
L02920,U0006,C002,R03,Completed,625,2026-04-16 11:00:00
L02921,U0005,C002,R03,Completed,625,2026-04-12 05:00:00
L02922,U0041,C003,R02,Completed,840,2026-04-03 17:00:00
L02923,U0002,C003,R03,Completed,525,2026-04-08 08:00:00
L02924,U0025,C001,R01,Completed,2250,2026-04-20 01:00:00
L02925,U0100,C002,R01,Completed,1875,2026-04-22 19:00:00
L02926,U0048,C004,R03,Completed,575,2026-04-29 00:00:00
L02927,U0067,C004,R02,Completed,919,2026-04-21 03:00:00
L02928,U0100,C001,R01,Completed,2250,2026-04-12 09:00:00
L02929,U0033,C001,R02,Completed,1200,2026-04-24 11:00:00
L02930,U0037,C002,R03,Completed,625,2026-04-01 03:00:00
L02931,U0030,C001,R02,Completed,1200,2026-04-05 05:00:00
L02932,U0016,C004,R02,Completed,919,2026-04-10 11:00:00
L02933,U0037,C004,R01,Completed,1724,2026-04-23 04:00:00
L02934,U0041,C001,R03,Completed,750,2026-04-29 13:00:00
L02935,U0035,C002,R03,Completed,625,2026-04-13 23:00:00
L02936,U0026,C003,R01,Completed,1575,2026-04-18 01:00:00
L02937,U0063,C001,R02,Completed,1200,2026-04-26 08:00:00
L02938,U0042,C001,R03,Completed,750,2026-04-28 20:00:00
L02939,U0037,C003,R02,Completed,840,2026-04-21 15:00:00
L02940,U0022,C002,R01,Completed,1875,2026-04-02 19:00:00
L02941,U0056,C002,R03,Completed,625,2026-04-05 04:00:00
L02942,U0100,C002,R03,Completed,625,2026-04-05 17:00:00
L02943,U0033,C001,R02,Completed,1200,2026-04-06 00:00:00
L02944,U0062,C004,R03,Failed,0,2026-04-23 04:00:00
L02945,U0054,C004,R03,Completed,575,2026-04-22 01:00:00
L02946,U0040,C003,R01,Completed,1575,2026-04-21 05:00:00
L02947,U0045,C001,R03,Completed,750,2026-04-30 02:00:00
L02948,U0035,C002,R02,Completed,1000,2026-04-11 15:00:00
L02949,U0073,C002,R03,Completed,625,2026-04-02 01:00:00
L02950,U0027,C001,R03,Completed,750,2026-04-04 09:00:00
L02951,U0020,C002,R01,Completed,1875,2026-04-01 06:00:00
L02952,U0041,C002,R01,Failed,0,2026-04-02 13:00:00
L02953,U0071,C003,R03,Completed,525,2026-04-24 10:00:00
L02954,U0005,C002,R01,Completed,1875,2026-04-15 21:00:00
L02955,U0047,C002,R01,Completed,1875,2026-04-09 05:00:00
L02956,U0028,C004,R03,Completed,575,2026-04-30 10:00:00
L02957,U0034,C002,R03,Completed,625,2026-04-04 08:00:00
L02958,U0091,C003,R01,Completed,1575,2026-04-17 05:00:00
L02959,U0049,C002,R02,Failed,0,2026-04-16 06:00:00
L02960,U0071,C002,R03,Completed,625,2026-04-21 15:00:00
L02961,U0026,C004,R01,Failed,0,2026-04-23 00:00:00
L02962,U0023,C002,R01,Completed,1875,2026-04-19 08:00:00
L02963,U0005,C001,R01,Failed,0,2026-04-10 12:00:00
L02964,U0086,C001,R03,Completed,750,2026-04-26 17:00:00
L02965,U0046,C004,R01,Completed,1724,2026-04-28 11:00:00
L02966,U0064,C004,R03,Failed,0,2026-04-19 04:00:00
L02967,U0057,C001,R02,Completed,1200,2026-04-21 00:00:00
L02968,U0002,C001,R01,Completed,2250,2026-04-12 21:00:00
L02969,U0010,C001,R02,Completed,1200,2026-04-09 11:00:00
L02970,U0090,C002,R01,Failed,0,2026-04-10 13:00:00
L02971,U0061,C002,R03,Completed,625,2026-04-18 08:00:00
L02972,U0084,C003,R01,Failed,0,2026-04-26 04:00:00
L02973,U0091,C003,R03,Completed,525,2026-04-06 05:00:00
L02974,U0061,C002,R03,Completed,625,2026-04-13 09:00:00
L02975,U0014,C003,R01,Completed,1575,2026-04-13 05:00:00
L02976,U0081,C002,R01,Completed,1875,2026-04-26 17:00:00
L02977,U0033,C002,R02,Completed,1000,2026-04-23 10:00:00
L02978,U0075,C003,R01,Completed,1575,2026-04-07 23:00:00
L02979,U0062,C001,R03,Completed,750,2026-04-11 05:00:00
L02980,U0023,C002,R02,Completed,1000,2026-04-29 06:00:00
L02981,U0030,C002,R03,Completed,625,2026-04-24 04:00:00
L02982,U0077,C002,R03,Completed,625,2026-04-30 07:00:00
L02983,U0015,C001,R03,Completed,750,2026-04-23 18:00:00
L02984,U0082,C003,R03,Failed,0,2026-04-07 17:00:00
L02985,U0055,C002,R02,Completed,1000,2026-04-23 10:00:00
L02986,U0097,C002,R01,Completed,1875,2026-04-16 03:00:00
L02987,U0035,C001,R03,Completed,750,2026-04-21 20:00:00
L02988,U0035,C003,R02,Completed,840,2026-04-28 04:00:00
L02989,U0065,C003,R02,Completed,840,2026-04-23 15:00:00
L02990,U0063,C003,R03,Completed,525,2026-04-07 19:00:00
L02991,U0058,C004,R02,Completed,919,2026-04-12 00:00:00
L02992,U0064,C004,R01,Failed,0,2026-04-07 09:00:00
L02993,U0071,C001,R03,Completed,750,2026-04-09 09:00:00
L02994,U0027,C004,R03,Completed,575,2026-04-24 07:00:00
L02995,U0017,C003,R01,Completed,1575,2026-04-01 21:00:00
L02996,U0086,C002,R01,Completed,1875,2026-04-25 10:00:00
L02997,U0065,C003,R01,Completed,1575,2026-04-21 11:00:00
L02998,U0069,C003,R02,Completed,840,2026-04-22 03:00:00
L02999,U0015,C001,R03,Completed,750,2026-04-22 01:00:00
L03000,U0045,C002,R03,Completed,625,2026-04-01 09:00:00
L03001,U0016,C003,R03,Completed,525,2026-04-10 18:00:00
L03002,U0083,C003,R01,Completed,1575,2026-04-17 17:00:00
L03003,U0084,C003,R01,Completed,1575,2026-04-01 17:00:00
L03004,U0019,C003,R02,Completed,840,2026-04-02 01:00:00
L03005,U0059,C002,R03,Completed,625,2026-04-13 08:00:00
L03006,U0062,C001,R02,Completed,1200,2026-04-07 05:00:00
L03007,U0009,C004,R01,Completed,1724,2026-04-02 23:00:00
L03008,U0073,C003,R02,Completed,840,2026-04-30 00:00:00
L03009,U0047,C004,R02,Completed,919,2026-04-21 10:00:00
L03010,U0079,C001,R03,Completed,750,2026-04-30 11:00:00
L03011,U0080,C001,R02,Completed,1200,2026-04-23 19:00:00
L03012,U0006,C004,R03,Completed,575,2026-04-08 02:00:00
L03013,U0022,C004,R01,Completed,1724,2026-04-29 13:00:00
L03014,U0072,C004,R02,Completed,919,2026-04-22 15:00:00
L03015,U0005,C003,R02,Completed,840,2026-04-30 13:00:00
L03016,U0096,C004,R02,Completed,919,2026-04-09 17:00:00
L03017,U0042,C001,R01,Completed,2250,2026-04-18 15:00:00
L03018,U0045,C001,R01,Completed,2250,2026-04-30 13:00:00
L03019,U0058,C004,R02,Completed,919,2026-04-21 07:00:00
L03020,U0012,C003,R01,Completed,1575,2026-04-24 15:00:00
L03021,U0093,C001,R02,Completed,1200,2026-04-07 08:00:00
L03022,U0031,C001,R02,Completed,1200,2026-04-28 21:00:00
L03023,U0072,C004,R01,Completed,1724,2026-04-18 23:00:00
L03024,U0079,C001,R02,Completed,1200,2026-04-29 06:00:00
L03025,U0034,C002,R02,Completed,1000,2026-04-08 15:00:00
L03026,U0092,C004,R02,Completed,919,2026-04-12 01:00:00
L03027,U0007,C002,R01,Completed,1875,2026-04-06 19:00:00
L03028,U0070,C004,R01,Completed,1724,2026-04-26 09:00:00
L03029,U0005,C002,R03,Failed,0,2026-04-05 12:00:00
L03030,U0046,C004,R03,Completed,575,2026-04-06 14:00:00
L03031,U0092,C002,R02,Completed,1000,2026-04-08 05:00:00
L03032,U0025,C002,R02,Failed,0,2026-04-26 11:00:00
L03033,U0076,C003,R01,Completed,1575,2026-04-22 11:00:00
L03034,U0015,C002,R03,Failed,0,2026-04-17 23:00:00
L03035,U0060,C004,R03,Completed,575,2026-04-15 19:00:00
L03036,U0018,C001,R02,Completed,1200,2026-04-15 05:00:00
L03037,U0017,C004,R01,Failed,0,2026-04-23 13:00:00
L03038,U0042,C001,R01,Failed,0,2026-04-26 00:00:00
L03039,U0068,C004,R01,Completed,1724,2026-04-30 12:00:00
L03040,U0069,C002,R02,Completed,1000,2026-04-29 10:00:00
L03041,U0023,C001,R02,Failed,0,2026-04-05 17:00:00
L03042,U0061,C002,R03,Completed,625,2026-04-19 04:00:00
L03043,U0033,C004,R02,Failed,0,2026-04-11 12:00:00
L03044,U0042,C001,R01,Completed,2250,2026-04-20 21:00:00
L03045,U0096,C001,R03,Completed,750,2026-04-14 10:00:00
L03046,U0093,C003,R03,Completed,525,2026-04-17 14:00:00
L03047,U0082,C001,R02,Completed,1200,2026-04-02 05:00:00
L03048,U0097,C001,R01,Completed,2250,2026-04-07 20:00:00
L03049,U0077,C003,R02,Completed,840,2026-04-08 03:00:00
L03050,U0073,C002,R02,Completed,1000,2026-04-13 21:00:00
L03051,U0088,C001,R01,Completed,2250,2026-04-08 11:00:00
L03052,U0067,C001,R02,Completed,1200,2026-04-15 13:00:00
L03053,U0083,C001,R02,Failed,0,2026-04-08 14:00:00
L03054,U0031,C002,R02,Completed,1000,2026-04-15 17:00:00
L03055,U0077,C004,R03,Completed,575,2026-04-13 07:00:00
L03056,U0065,C004,R02,Completed,919,2026-04-11 14:00:00
L03057,U0050,C003,R03,Completed,525,2026-04-03 16:00:00
L03058,U0088,C004,R02,Failed,0,2026-04-05 14:00:00
L03059,U0040,C004,R02,Completed,919,2026-04-28 05:00:00
L03060,U0073,C002,R02,Completed,1000,2026-04-03 16:00:00
L03061,U0094,C002,R03,Completed,625,2026-04-30 22:00:00
L03062,U0098,C001,R03,Completed,750,2026-04-12 15:00:00
L03063,U0098,C002,R03,Completed,625,2026-04-29 05:00:00
L03064,U0079,C004,R01,Completed,1724,2026-04-10 18:00:00
L03065,U0099,C003,R02,Completed,840,2026-04-24 22:00:00
L03066,U0018,C003,R01,Completed,1575,2026-04-06 13:00:00
L03067,U0098,C001,R02,Completed,1200,2026-04-05 19:00:00
L03068,U0094,C001,R02,Failed,0,2026-04-01 02:00:00
L03069,U0068,C004,R01,Completed,1724,2026-04-13 04:00:00
L03070,U0046,C004,R01,Completed,1724,2026-04-03 20:00:00
L03071,U0008,C001,R01,Completed,2250,2026-04-15 17:00:00
L03072,U0021,C004,R03,Completed,575,2026-04-29 08:00:00
L03073,U0046,C003,R02,Completed,840,2026-04-06 16:00:00
L03074,U0083,C002,R01,Failed,0,2026-04-10 23:00:00
L03075,U0088,C002,R01,Failed,0,2026-04-13 23:00:00
L03076,U0044,C004,R02,Completed,919,2026-04-19 12:00:00
L03077,U0025,C002,R02,Completed,1000,2026-04-17 11:00:00
L03078,U0088,C004,R01,Completed,1724,2026-04-02 09:00:00
L03079,U0010,C002,R01,Completed,1875,2026-04-10 18:00:00
L03080,U0005,C001,R01,Completed,2250,2026-04-04 04:00:00
L03081,U0095,C003,R03,Completed,525,2026-04-17 12:00:00
L03082,U0041,C003,R01,Completed,1575,2026-04-25 15:00:00
L03083,U0082,C004,R02,Completed,919,2026-04-05 17:00:00
L03084,U0004,C003,R03,Completed,525,2026-04-07 19:00:00
L03085,U0078,C004,R02,Completed,919,2026-04-15 00:00:00
L03086,U0058,C001,R03,Completed,750,2026-04-10 22:00:00
L03087,U0006,C002,R01,Completed,1875,2026-04-10 08:00:00
L03088,U0018,C003,R02,Completed,840,2026-04-22 04:00:00
L03089,U0009,C002,R02,Completed,1000,2026-04-26 07:00:00
L03090,U0046,C004,R03,Completed,575,2026-04-06 20:00:00
L03091,U0077,C003,R01,Completed,1575,2026-04-13 17:00:00
L03092,U0059,C002,R03,Completed,625,2026-04-19 12:00:00
L03093,U0082,C002,R02,Completed,1000,2026-04-03 07:00:00
L03094,U0097,C001,R03,Completed,750,2026-04-12 00:00:00
L03095,U0049,C003,R01,Completed,1575,2026-04-29 04:00:00
L03096,U0030,C004,R01,Completed,1724,2026-04-08 03:00:00
L03097,U0050,C001,R01,Completed,2250,2026-04-16 03:00:00
L03098,U0070,C002,R01,Completed,1875,2026-04-15 21:00:00
L03099,U0031,C004,R03,Completed,575,2026-04-29 04:00:00
L03100,U0043,C004,R02,Completed,919,2026-04-12 06:00:00
L03101,U0073,C001,R02,Completed,1200,2026-04-12 06:00:00
L03102,U0060,C003,R01,Completed,1575,2026-04-13 05:00:00
L03103,U0091,C004,R02,Failed,0,2026-04-03 21:00:00
L03104,U0083,C002,R01,Completed,1875,2026-04-11 11:00:00
L03105,U0032,C002,R02,Completed,1000,2026-04-13 11:00:00
L03106,U0097,C004,R01,Completed,1724,2026-04-26 22:00:00
L03107,U0091,C004,R01,Completed,1724,2026-04-15 04:00:00
L03108,U0040,C003,R02,Completed,840,2026-04-26 08:00:00
L03109,U0056,C001,R02,Completed,1200,2026-04-16 22:00:00
L03110,U0093,C003,R02,Completed,840,2026-04-28 19:00:00
L03111,U0019,C003,R03,Completed,525,2026-04-28 20:00:00
L03112,U0081,C002,R03,Failed,0,2026-04-11 19:00:00
L03113,U0068,C002,R03,Completed,625,2026-04-30 05:00:00
L03114,U0092,C001,R02,Completed,1200,2026-04-18 14:00:00
L03115,U0014,C003,R02,Failed,0,2026-04-26 01:00:00
L03116,U0041,C002,R02,Completed,1000,2026-04-14 20:00:00
L03117,U0061,C003,R02,Completed,840,2026-04-02 15:00:00
L03118,U0002,C003,R02,Completed,840,2026-04-28 12:00:00
L03119,U0065,C003,R03,Completed,525,2026-04-08 00:00:00
L03120,U0080,C002,R03,Completed,625,2026-04-07 02:00:00
L03121,U0027,C002,R01,Completed,1875,2026-04-01 16:00:00
L03122,U0008,C004,R02,Completed,919,2026-04-24 07:00:00
L03123,U0038,C001,R03,Completed,750,2026-04-22 12:00:00
L03124,U0040,C003,R01,Completed,1575,2026-04-20 04:00:00
L03125,U0024,C001,R02,Failed,0,2026-04-11 00:00:00
L03126,U0019,C003,R02,Completed,840,2026-04-01 22:00:00
L03127,U0100,C003,R03,Completed,525,2026-04-29 14:00:00
L03128,U0059,C002,R03,Completed,625,2026-04-08 21:00:00
L03129,U0011,C004,R02,Completed,919,2026-04-12 21:00:00
L03130,U0050,C004,R03,Completed,575,2026-04-16 17:00:00
L03131,U0029,C003,R03,Completed,525,2026-04-17 13:00:00
L03132,U0030,C002,R01,Completed,1875,2026-04-27 16:00:00
L03133,U0003,C003,R03,Completed,525,2026-04-10 15:00:00
L03134,U0016,C002,R03,Completed,625,2026-04-07 14:00:00
L03135,U0050,C001,R02,Completed,1200,2026-04-06 01:00:00
L03136,U0008,C003,R02,Completed,840,2026-04-14 08:00:00
L03137,U0059,C002,R02,Completed,1000,2026-04-26 04:00:00
L03138,U0015,C003,R01,Completed,1575,2026-04-14 11:00:00
L03139,U0099,C004,R02,Completed,919,2026-04-01 04:00:00
L03140,U0042,C001,R03,Completed,750,2026-04-20 15:00:00
L03141,U0071,C003,R01,Completed,1575,2026-04-11 02:00:00
L03142,U0077,C004,R03,Failed,0,2026-04-02 12:00:00
L03143,U0008,C003,R01,Completed,1575,2026-04-26 23:00:00
L03144,U0046,C003,R03,Completed,525,2026-04-22 08:00:00
L03145,U0013,C004,R01,Completed,1724,2026-04-19 01:00:00
L03146,U0013,C003,R01,Completed,1575,2026-04-28 05:00:00
L03147,U0042,C003,R03,Completed,525,2026-04-08 13:00:00
L03148,U0040,C002,R02,Completed,1000,2026-04-17 02:00:00
L03149,U0057,C002,R03,Completed,625,2026-04-13 03:00:00
L03150,U0039,C003,R02,Completed,840,2026-04-12 14:00:00
L03151,U0076,C003,R01,Completed,1575,2026-04-05 05:00:00
L03152,U0051,C004,R02,Completed,919,2026-04-23 07:00:00
L03153,U0049,C003,R03,Completed,525,2026-04-27 03:00:00
L03154,U0029,C004,R01,Failed,0,2026-04-21 07:00:00
L03155,U0059,C001,R03,Completed,750,2026-04-16 20:00:00
L03156,U0055,C004,R01,Completed,1724,2026-04-12 17:00:00
L03157,U0093,C001,R01,Failed,0,2026-04-28 09:00:00
L03158,U0048,C001,R02,Completed,1200,2026-04-07 20:00:00
L03159,U0072,C004,R02,Completed,919,2026-04-27 15:00:00
L03160,U0003,C004,R01,Completed,1724,2026-04-10 00:00:00
L03161,U0025,C004,R03,Completed,575,2026-04-02 04:00:00
L03162,U0041,C001,R03,Failed,0,2026-04-11 20:00:00
L03163,U0076,C002,R02,Completed,1000,2026-04-28 00:00:00
L03164,U0035,C001,R02,Failed,0,2026-04-04 17:00:00
L03165,U0022,C001,R01,Completed,2250,2026-04-19 18:00:00
L03166,U0042,C002,R02,Completed,1000,2026-04-29 22:00:00
L03167,U0086,C003,R02,Completed,840,2026-04-12 20:00:00
L03168,U0016,C001,R02,Failed,0,2026-04-17 14:00:00
L03169,U0004,C003,R02,Completed,840,2026-04-21 06:00:00
L03170,U0019,C001,R01,Completed,2250,2026-04-21 15:00:00
L03171,U0097,C003,R02,Completed,840,2026-04-17 22:00:00
L03172,U0042,C002,R02,Completed,1000,2026-04-24 13:00:00
L03173,U0028,C004,R02,Failed,0,2026-04-24 02:00:00
L03174,U0017,C002,R02,Completed,1000,2026-04-29 10:00:00
L03175,U0011,C004,R01,Completed,1724,2026-04-25 01:00:00
L03176,U0089,C003,R02,Completed,840,2026-04-12 15:00:00
L03177,U0007,C003,R03,Completed,525,2026-04-23 16:00:00
L03178,U0076,C002,R02,Completed,1000,2026-04-01 15:00:00
L03179,U0093,C004,R01,Completed,1724,2026-04-21 13:00:00
L03180,U0036,C004,R01,Completed,1724,2026-04-11 06:00:00
L03181,U0065,C003,R03,Failed,0,2026-04-22 03:00:00
L03182,U0036,C004,R01,Completed,1724,2026-04-18 10:00:00
L03183,U0073,C003,R03,Completed,525,2026-04-04 08:00:00
L03184,U0074,C002,R01,Completed,1875,2026-04-13 04:00:00
L03185,U0061,C004,R01,Completed,1724,2026-04-19 04:00:00
L03186,U0085,C004,R01,Failed,0,2026-04-09 20:00:00
L03187,U0027,C001,R03,Failed,0,2026-04-03 19:00:00
L03188,U0078,C004,R02,Failed,0,2026-04-24 23:00:00
L03189,U0086,C004,R01,Completed,1724,2026-04-03 01:00:00
L03190,U0091,C003,R03,Completed,525,2026-04-15 17:00:00
L03191,U0092,C002,R02,Completed,1000,2026-04-20 00:00:00
L03192,U0079,C001,R01,Completed,2250,2026-04-24 15:00:00
L03193,U0029,C001,R02,Completed,1200,2026-04-23 03:00:00
L03194,U0040,C002,R01,Completed,1875,2026-04-08 06:00:00
L03195,U0019,C002,R02,Completed,1000,2026-04-15 04:00:00
L03196,U0085,C003,R01,Completed,1575,2026-04-01 02:00:00
L03197,U0036,C003,R03,Completed,525,2026-04-17 00:00:00
L03198,U0032,C001,R03,Completed,750,2026-04-06 02:00:00
L03199,U0005,C002,R03,Completed,625,2026-04-15 14:00:00
L03200,U0098,C002,R02,Completed,1000,2026-04-19 20:00:00
L03201,U0060,C002,R01,Completed,1875,2026-04-25 16:00:00
L03202,U0028,C002,R03,Failed,0,2026-04-23 08:00:00
L03203,U0021,C001,R01,Completed,2250,2026-04-01 05:00:00
L03204,U0082,C003,R03,Completed,525,2026-04-18 10:00:00
L03205,U0074,C004,R01,Completed,1724,2026-04-10 13:00:00
L03206,U0003,C004,R01,Completed,1724,2026-04-10 08:00:00
L03207,U0022,C001,R02,Completed,1200,2026-04-15 23:00:00
L03208,U0011,C003,R02,Completed,840,2026-04-07 14:00:00
L03209,U0032,C004,R02,Failed,0,2026-04-30 04:00:00
L03210,U0007,C002,R01,Completed,1875,2026-04-06 15:00:00
L03211,U0065,C001,R02,Completed,1200,2026-04-29 21:00:00
L03212,U0080,C002,R01,Completed,1875,2026-04-04 10:00:00
L03213,U0083,C001,R03,Failed,0,2026-04-09 03:00:00
L03214,U0013,C003,R03,Completed,525,2026-04-11 11:00:00
L03215,U0055,C001,R03,Completed,750,2026-04-11 05:00:00
L03216,U0085,C002,R03,Completed,625,2026-04-23 02:00:00
